onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	3.998	fb_a_neg	0.000	0.000
46.000	10.001	feel	n/a	n/a
56.001	4.001	fb_a_neg	-0.037	0.300
60.002	10.000	feel	n/a	n/a
70.002	3.998	fb_a_neg	0.023	-0.777
74.000	10.002	feel	n/a	n/a
84.002	3.999	fb_a_neg	-0.003	-0.831
88.001	10.000	feel	n/a	n/a
98.001	4.000	fb_a_neg	0.443	-0.814
102.001	10.000	rest	n/a	n/a
112.001	4.000	fb_v_pos	0.000	0.000
116.001	9.999	feel	n/a	n/a
126.000	4.002	fb_v_pos	0.023	0.340
130.002	9.999	feel	n/a	n/a
140.001	4.000	fb_v_pos	-0.277	0.634
144.001	9.999	feel	n/a	n/a
154.000	4.002	fb_v_pos	0.217	0.143
158.002	9.998	feel	n/a	n/a
168.000	4.002	fb_v_pos	0.566	0.660
172.002	10.000	rest	n/a	n/a
182.002	4.000	fb_a_pos	0.000	0.000
186.002	10.000	feel	n/a	n/a
196.002	3.999	fb_a_pos	0.143	0.074
200.001	10.000	feel	n/a	n/a
210.001	4.001	fb_a_pos	0.243	0.114
214.002	9.999	feel	n/a	n/a
224.001	4.001	fb_a_pos	0.394	-0.529
228.002	9.998	feel	n/a	n/a
238.000	4.002	fb_a_pos	-0.560	0.660
242.002	10.000	rest	n/a	n/a
252.002	3.999	fb_v_neg	0.000	0.000
256.001	10.001	feel	n/a	n/a
266.002	3.998	fb_v_neg	-0.597	0.183
270.000	10.001	feel	n/a	n/a
280.001	3.999	fb_v_neg	-0.294	-0.071
284.000	10.002	feel	n/a	n/a
294.002	4.000	fb_v_neg	-0.134	0.240
298.002	10.000	feel	n/a	n/a
308.002	4.000	fb_v_neg	-0.517	0.374
312.002	9.999	rest	n/a	n/a
322.001	3.999	fb_v_pos	0.000	0.000
326.000	10.002	feel	n/a	n/a
336.002	3.998	fb_v_pos	0.374	0.191
340.000	10.002	feel	n/a	n/a
350.002	4.000	fb_v_pos	0.057	0.003
354.002	10.000	feel	n/a	n/a
364.002	3.999	fb_v_pos	0.217	-0.157
368.001	9.999	feel	n/a	n/a
378.000	4.002	fb_v_pos	0.463	-0.146
382.002	9.999	rest	n/a	n/a
392.001	3.999	fb_a_pos	0.000	0.000
396.000	10.002	feel	n/a	n/a
406.002	3.999	fb_a_pos	0.931	-0.131
410.001	10.001	feel	n/a	n/a
420.002	4.000	fb_a_pos	0.537	0.134
424.002	9.999	feel	n/a	n/a
434.001	3.999	fb_a_pos	0.406	0.514
438.000	10.001	feel	n/a	n/a
448.001	4.001	fb_a_pos	0.294	0.671
452.002	10.000	rest	n/a	n/a
462.002	4.000	fb_a_neg	0.000	0.000
466.002	10.000	feel	n/a	n/a
476.002	3.999	fb_a_neg	0.651	0.051
480.001	10.000	feel	n/a	n/a
490.001	3.999	fb_a_neg	0.540	-0.134
494.000	10.001	feel	n/a	n/a
504.001	4.001	fb_a_neg	0.057	-0.794
508.002	10.000	feel	n/a	n/a
518.002	3.999	fb_a_neg	-0.031	-0.563
522.001	10.000	rest	n/a	n/a
532.001	4.000	fb_v_neg	0.000	0.000
536.001	10.000	feel	n/a	n/a
546.001	3.999	fb_v_neg	0.074	-0.351
550.000	10.001	feel	n/a	n/a
560.001	4.000	fb_v_neg	-0.157	0.171
564.001	10.000	feel	n/a	n/a
574.001	4.001	fb_v_neg	-0.069	0.251
578.002	9.999	feel	n/a	n/a
588.001	4.000	fb_v_neg	-0.514	0.003
592.001	27.999	finish	n/a	n/a
